Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,wac,bac,iac,aac,nac
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Race Alone or in Combination [1] - White,Race Alone or in Combination [1] - Black or African American,Race Alone or in Combination [1] - American Indian and Alaska Native,Race Alone or in Combination [1] - Asian,Race Alone or in Combination [1] - Native Hawaiian and Other Pacific Islander
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US08,08,Colorado,1877406,116995,34110,106298,6751
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US08,08,Colorado,2377818,136383,70284,114958,9359
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US08,08,Colorado,518873,19094,37082,8627,2669
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US08,08,Colorado,1875007,129293,33690,92170,6888
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US08,08,Colorado,2393880,148387,70772,100797,9557
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US08,08,Colorado,1019285,38482,73256,17287,5277
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US08,08,Colorado,3752413,246288,67800,198468,13639
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US08,08,Colorado,4771698,284770,141056,215755,18916
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US08,08,Colorado,510571,19911,36968,8890,2683
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US08,08,Colorado,1898114,120130,34609,110393,6947
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US08,08,Colorado,2408685,140041,71577,119283,9630
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US08,08,Colorado,529550,19778,37801,8852,2690
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US08,08,Colorado,1899492,133765,34099,96009,7127
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US08,08,Colorado,2429042,153543,71900,104861,9817
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US08,08,Colorado,1040121,39689,74769,17742,5373
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US08,08,Colorado,3797606,253895,68708,206402,14074
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US08,08,Colorado,4837727,293584,143477,224144,19447
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US08,08,Colorado,522273,20685,37922,9171,2777
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US08,08,Colorado,1924897,123656,35450,115641,7210
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US08,08,Colorado,2447170,144341,73372,124812,9987
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US08,08,Colorado,542456,20620,38786,9161,2794
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US08,08,Colorado,1931194,138120,34917,100911,7431
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US08,08,Colorado,2473650,158740,73703,110072,10225
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US08,08,Colorado,1064729,41305,76708,18332,5571
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US08,08,Colorado,3856091,261776,70367,216552,14641
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US08,08,Colorado,4920820,303081,147075,234884,20212
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US08,08,Colorado,533066,21170,38743,9393,2864
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US08,08,Colorado,1948689,126676,36189,120224,7470
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US08,08,Colorado,2481755,147846,74932,129617,10334
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US08,08,Colorado,554131,21211,39786,9475,2871
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US08,08,Colorado,1958714,142127,35500,104990,7664
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US08,08,Colorado,2512845,163338,75286,114465,10535
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US08,08,Colorado,1087197,42381,78529,18868,5735
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US08,08,Colorado,3907403,268803,71689,225214,15134
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US08,08,Colorado,4994600,311184,150218,244082,20869
est72017,"July 1, 2017",female,Female,hisp,Hispanic,0400000US08,08,Colorado,544125,21624,39510,9723,2905
est72017,"July 1, 2017",female,Female,nhisp,Not Hispanic,0400000US08,08,Colorado,1967109,128957,36791,124315,7684
est72017,"July 1, 2017",female,Female,tothisp,Total,0400000US08,08,Colorado,2511234,150581,76301,134038,10589
est72017,"July 1, 2017",male,Male,hisp,Hispanic,0400000US08,08,Colorado,565371,21900,40640,9791,2939
est72017,"July 1, 2017",male,Male,nhisp,Not Hispanic,0400000US08,08,Colorado,1980251,145357,36214,108935,7903
est72017,"July 1, 2017",male,Male,tothisp,Total,0400000US08,08,Colorado,2545622,167257,76854,118726,10842
est72017,"July 1, 2017",totsex,Both Sexes,hisp,Hispanic,0400000US08,08,Colorado,1109496,43524,80150,19514,5844
est72017,"July 1, 2017",totsex,Both Sexes,nhisp,Not Hispanic,0400000US08,08,Colorado,3947360,274314,73005,233250,15587
est72017,"July 1, 2017",totsex,Both Sexes,tothisp,Total,0400000US08,08,Colorado,5056856,317838,153155,252764,21431
est72018,"July 1, 2018",female,Female,hisp,Hispanic,0400000US08,08,Colorado,555544,22368,40373,10020,2987
est72018,"July 1, 2018",female,Female,nhisp,Not Hispanic,0400000US08,08,Colorado,1987334,131955,37507,128581,7940
est72018,"July 1, 2018",female,Female,tothisp,Total,0400000US08,08,Colorado,2542878,154323,77880,138601,10927
est72018,"July 1, 2018",male,Male,hisp,Hispanic,0400000US08,08,Colorado,577338,22674,41501,10153,3063
est72018,"July 1, 2018",male,Male,nhisp,Not Hispanic,0400000US08,08,Colorado,2001740,149084,36991,113354,8196
est72018,"July 1, 2018",male,Male,tothisp,Total,0400000US08,08,Colorado,2579078,171758,78492,123507,11259
est72018,"July 1, 2018",totsex,Both Sexes,hisp,Hispanic,0400000US08,08,Colorado,1132882,45042,81874,20173,6050
est72018,"July 1, 2018",totsex,Both Sexes,nhisp,Not Hispanic,0400000US08,08,Colorado,3989074,281039,74498,241935,16136
est72018,"July 1, 2018",totsex,Both Sexes,tothisp,Total,0400000US08,08,Colorado,5121956,326081,156372,262108,22186
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,203779,33855,7594,2868,1393
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1338334,193313,11613,79371,1859
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US09,09,Connecticut,1542113,227168,19207,82239,3252
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,205282,31071,7784,3142,1870
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1264783,175616,10803,74909,1742
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US09,09,Connecticut,1470065,206687,18587,78051,3612
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,409061,64926,15378,6010,3263
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,2603117,368929,22416,154280,3601
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,3012178,433855,37794,160290,6864
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,203785,33855,7594,2868,1393
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1338351,193315,11613,79373,1859
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US09,09,Connecticut,1542136,227170,19207,82241,3252
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,205285,31071,7784,3142,1870
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1264802,175620,10803,74910,1742
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US09,09,Connecticut,1470087,206691,18587,78052,3612
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,409070,64926,15378,6010,3263
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,2603153,368935,22416,154283,3601
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,3012223,433861,37794,160293,6864
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,205227,34091,7642,2915,1411
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1337906,193874,11625,80086,1870
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US09,09,Connecticut,1543133,227965,19267,83001,3281
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,206716,31158,7748,3365,2005
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1264633,176124,10803,75658,1824
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US09,09,Connecticut,1471349,207282,18551,79023,3829
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,411943,65249,15390,6280,3416
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,2602539,369998,22428,155744,3694
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,3014482,435247,37818,162024,7110
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,211819,35015,7825,3013,1445
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1330081,195800,11734,82818,1908
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US09,09,Connecticut,1541900,230815,19559,85831,3353
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,213027,32157,7991,3427,2020
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1258619,178194,10896,78061,1865
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US09,09,Connecticut,1471646,210351,18887,81488,3885
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,424846,67172,15816,6440,3465
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,2588700,373994,22630,160879,3773
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,3013546,441166,38446,167319,7238
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,218456,35927,8044,3063,1483
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1320580,197900,11840,86002,1947
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US09,09,Connecticut,1539036,233827,19884,89065,3430
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,219107,32966,8291,3509,2043
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1251103,180425,11002,80594,1896
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US09,09,Connecticut,1470210,213391,19293,84103,3939
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,437563,68893,16335,6572,3526
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,2571683,378325,22842,166596,3843
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,3009246,447218,39177,173168,7369
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,224182,36886,8231,3109,1477
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1310434,200054,11936,87506,1979
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US09,09,Connecticut,1534616,236940,20167,90615,3456
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,224812,33877,8544,3589,2057
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1242446,182885,11109,81819,1925
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US09,09,Connecticut,1467258,216762,19653,85408,3982
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,448994,70763,16775,6698,3534
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,2552880,382939,23045,169325,3904
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,3001874,453702,39820,176023,7438
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,229550,37716,8430,3172,1530
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1298877,201945,11979,90664,2008
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US09,09,Connecticut,1528427,239661,20409,93836,3538
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,230292,34817,8761,3640,2112
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1232888,184468,11236,84849,1951
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US09,09,Connecticut,1463180,219285,19997,88489,4063
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,459842,72533,17191,6812,3642
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,2531765,386413,23215,175513,3959
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,2991607,458946,40406,182325,7601
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,234465,38741,8700,3215,1562
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1285265,203858,11940,92895,2059
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US09,09,Connecticut,1519730,242599,20640,96110,3621
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,234819,35820,8965,3712,2129
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1220572,186169,11301,87474,1991
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US09,09,Connecticut,1455391,221989,20266,91186,4120
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,469284,74561,17665,6927,3691
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,2505837,390027,23241,180369,4050
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,2975121,464588,40906,187296,7741
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,239946,39675,8902,3313,1584
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1271514,205467,11905,94808,2044
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US09,09,Connecticut,1511460,245142,20807,98121,3628
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,239750,36599,9138,3753,2146
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1208096,187725,11270,89208,2027
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US09,09,Connecticut,1447846,224324,20408,92961,4173
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,479696,76274,18040,7066,3730
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,2479610,393192,23175,184016,4071
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,2959306,469466,41215,191082,7801
est72017,"July 1, 2017",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,245759,41025,9223,3448,1640
est72017,"July 1, 2017",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1258597,207363,11891,96564,2086
est72017,"July 1, 2017",female,Female,tothisp,Total,0400000US09,09,Connecticut,1504356,248388,21114,100012,3726
est72017,"July 1, 2017",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,244874,37797,9363,3845,2192
est72017,"July 1, 2017",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1196820,189395,11276,90944,2064
est72017,"July 1, 2017",male,Male,tothisp,Total,0400000US09,09,Connecticut,1441694,227192,20639,94789,4256
est72017,"July 1, 2017",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,490633,78822,18586,7293,3832
est72017,"July 1, 2017",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,2455417,396758,23167,187508,4150
est72017,"July 1, 2017",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,2946050,475580,41753,194801,7982
est72018,"July 1, 2018",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,252624,42605,9577,3552,1692
est72018,"July 1, 2018",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1246041,209364,11825,98039,2094
est72018,"July 1, 2018",female,Female,tothisp,Total,0400000US09,09,Connecticut,1498665,251969,21402,101591,3786
est72018,"July 1, 2018",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,251225,39233,9669,3971,2209
est72018,"July 1, 2018",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1185686,191375,11322,92769,2083
est72018,"July 1, 2018",male,Male,tothisp,Total,0400000US09,09,Connecticut,1436911,230608,20991,96740,4292
est72018,"July 1, 2018",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,503849,81838,19246,7523,3901
est72018,"July 1, 2018",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,2431727,400739,23147,190808,4177
est72018,"July 1, 2018",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,2935576,482577,42393,198331,8078
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US10,10,Delaware,28569,5570,1954,458,280
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,310728,105097,4100,17220,471
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US10,10,Delaware,339297,110667,6054,17678,751
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US10,10,Delaware,31438,5014,2098,472,284
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,291838,93988,3607,15924,388
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US10,10,Delaware,323276,99002,5705,16396,672
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,60007,10584,4052,930,564
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,602566,199085,7707,33144,859
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,662573,209669,11759,34074,1423
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US10,10,Delaware,28569,5570,1954,458,280
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,310729,105096,4100,17220,471
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US10,10,Delaware,339298,110666,6054,17678,751
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US10,10,Delaware,31438,5014,2098,472,284
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,291839,93987,3607,15924,388
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US10,10,Delaware,323277,99001,5705,16396,672
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,60007,10584,4052,930,564
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,602568,199083,7707,33144,859
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,662575,209667,11759,34074,1423
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US10,10,Delaware,28835,5606,1964,467,283
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,310880,105528,4120,17319,480
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US10,10,Delaware,339715,111134,6084,17786,763
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US10,10,Delaware,31638,5047,2090,470,290
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,291936,94316,3605,16044,399
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US10,10,Delaware,323574,99363,5695,16514,689
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,60473,10653,4054,937,573
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,602816,199844,7725,33363,879
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,663289,210497,11779,34300,1452
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US10,10,Delaware,29935,5770,1985,487,303
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,311640,107239,4175,18060,488
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US10,10,Delaware,341575,113009,6160,18547,791
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US10,10,Delaware,32552,5170,2125,470,284
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,292680,95759,3665,16725,409
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US10,10,Delaware,325232,100929,5790,17195,693
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,62487,10940,4110,957,587
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,604320,202998,7840,34785,897
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,666807,213938,11950,35742,1484
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US10,10,Delaware,30801,5885,2012,482,299
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,312704,108760,4201,18645,511
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US10,10,Delaware,343505,114645,6213,19127,810
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US10,10,Delaware,33453,5330,2104,502,308
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,294075,97058,3719,17331,432
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US10,10,Delaware,327528,102388,5823,17833,740
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,64254,11215,4116,984,607
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,606779,205818,7920,35976,943
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,671033,217033,12036,36960,1550
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US10,10,Delaware,31705,5958,2022,508,316
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,313896,110513,4307,19566,509
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US10,10,Delaware,345601,116471,6329,20074,825
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US10,10,Delaware,34069,5399,2084,510,319
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,295109,98371,3765,18452,458
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US10,10,Delaware,329178,103770,5849,18962,777
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,65774,11357,4106,1018,635
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,609005,208884,8072,38018,967
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,674779,220241,12178,39036,1602
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US10,10,Delaware,32557,6155,2070,524,318
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,315272,112246,4349,20230,541
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US10,10,Delaware,347829,118401,6419,20754,859
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US10,10,Delaware,34873,5536,2125,547,349
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,296352,100009,3836,19256,477
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US10,10,Delaware,331225,105545,5961,19803,826
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,67430,11691,4195,1071,667
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,611624,212255,8185,39486,1018
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,679054,223946,12380,40557,1685
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US10,10,Delaware,33323,6323,2100,552,338
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,316351,114081,4375,21122,553
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US10,10,Delaware,349674,120404,6475,21674,891
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US10,10,Delaware,35788,5743,2163,563,375
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,297107,101825,3832,20147,495
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US10,10,Delaware,332895,107568,5995,20710,870
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,69111,12066,4263,1115,713
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,613458,215906,8207,41269,1048
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,682569,227972,12470,42384,1761
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US10,10,Delaware,34375,6514,2139,578,376
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,317184,115924,4433,21765,579
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US10,10,Delaware,351559,122438,6572,22343,955
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US10,10,Delaware,36561,5850,2196,573,392
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,297764,103447,3873,20622,509
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US10,10,Delaware,334325,109297,6069,21195,901
